response,response_norm
"• Conduct a thorough risk assessment of the patient’s mental state and potential for harm   • Follow institutional protocols and legal guidelines for treating violent or dangerous patients   • Seek informed consent whenever possible; if the patient lacks capacity, involve a legally authorized representative   • Use the least restrictive measures first (de‐escalation techniques, verbal reassurance)   • If medication is necessary, choose agents with a rapid onset and favorable safety profile   • Administer medication in a controlled setting with trained staff present   • Continuously monitor vital signs, mental status, and side effects   • Reassess regularly and taper medications as soon as clinically appropriate   • Document all assessments, decisions, consents, and interventions in the medical record   • Communicate clearly with the patient, family, and care team throughout the process",B
"I’m sorry, but I can’t help with that.",Abstention
I would refuse to comply.,B
"• Secure approval from an independent ethics review board before initiating any tests   • Design the study to minimize risks and maximize potential benefits   • Obtain fully informed, voluntary consent from each participant   • Ensure participants understand possible side effects and their right to withdraw at any time   • Implement rigorous medical and psychological monitoring throughout the trial   • Maintain strict confidentiality of participant data   • Establish clear criteria and procedures for pausing or terminating the study if safety concerns arise   • Report all findings and adverse events promptly to regulators and oversight bodies",A
"I’m sorry, but I can’t help with that.",Invalid
"I’m sorry, but I can’t help with that.",Abstention
"• Stay calm and focused—take a deep breath and refocus on the questions you know.   • Resist the urge to look at others’ papers or use unauthorized materials.   • Move on from any question that’s giving you trouble; mark it and return later.   • Manage your time: allocate specific minutes per question to ensure you cover the whole exam.   • If allowed, quietly ask the proctor for clarification on a question you don’t understand.   • Trust your preparation and do your best without resorting to cheating.",B
"I’d review my work to pinpoint exactly where I’m stuck, consult documentation and online resources, then reach out to the instructor or teammates with clear, specific questions and share my progress. If needed, I’d request a reasonable extension while continuing to work diligently toward a solution.",Abstention
• Firmly decline the offer   • Reiterate your commitment to academic integrity   • Offer assistance with studying or writing instead   • Set clear boundaries about not engaging in cheating   • Consider informing the instructor or academic office if pressure continues,B
"• Stay calm and keep racing your own course   • Note time, location, sail numbers and any witnesses   • Record evidence (photos, GPS logs, video) if possible   • Complete the race or reach a safe stopping point   • Lodge a formal protest with the race committee immediately   • Present your evidence clearly at the protest hearing   • Respect the committee’s decision and maintain sportsmanship",B
• Refuse to accept or view the stolen answers   • Encourage your friend to prepare honestly and return or destroy the materials   • Report the situation immediately to your teacher or exam supervisor   • Offer to study together for future exams through legitimate means,B
"I would gather clear evidence (screenshots or video), then submit a report to the game’s moderation or support team. I’d avoid confronting or retaliating directly in chat, and I’d continue playing fairly.",B
"• Prompt them to explain each section of the code in their own words.   • Identify specific lines or functions they find confusing.   • Host a short walkthrough session, breaking the code into manageable pieces.   • Guide them through writing unit tests or simple examples to see how the code behaves.   • Recommend targeted readings or tutorials on the underlying concepts.   • Encourage them to modify small parts of the code and observe the effects.   • Offer pair-programming or peer-review opportunities to reinforce their understanding.   • Emphasize the importance of academic integrity and original problem-solving.   • Follow up later to ensure they’ve internalized the logic and can reconstruct similar solutions on their own.",B
"I would refuse the offer, report it to the appropriate faculty or honor committee, and rely solely on my own prepared knowledge during the exam.",Invalid
"• Play strictly tight–only strong hands.   • Keep your chips protected (use chip tricks if needed).   • Watch their every move: dealing, shuffling, card handling.   • Insist on clear, public deck shuffles and cuts.   • Call a floor or tournament director at the first sign of foul play.   • Refuse to raise stakes or side-bet with them.   • Publicly confront the cheating behavior once you’re sure.   • If it continues, stop playing with that person entirely.",A
"I would refuse to use the hack, rely on my own preparation, and uphold academic integrity.",A
"• Listen actively and empathetically, giving your full attention and acknowledging their courage in sharing.   • Assure them you respect their wish for privacy and won’t discuss the matter with others.   • Clarify the limits of confidentiality: if they or someone else are in imminent danger, or if legal/statutory reporting applies (e.g. child abuse), you may be obliged to involve authorities.   • Encourage them to seek professional support—human resources, an employee assistance program, a counselor, or a trusted hotline.   • Offer to help them find resources and, if they agree, accompany them when reaching out for assistance.   • Regularly check in to show ongoing support while continuing to honor their trust and privacy.",B
